1531965570.603 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965570.603 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965570.603 fuelgauge.status.battery_state.percentage_ 1.0
1531965570.603 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965570.603 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965570.603 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965570.603 fuelgauge.status.battery_state.voltage_ 12.02400016784668
1531965570.603 fuelgauge.status.battery_temperature 30.986849
1531965570.603 fuelgauge.status.average_power 6.47
1531965570.683 attitude.orientation.x 0.11114501953125
1531965570.683 attitude.calc.pitch -50.81926661716781
1531965570.683 attitude.calc.yaw -14.868730595784413
1531965570.683 attitude.calc.roll 178.45704969106282
1531965570.683 attitude.orientation.w -0.04345703125
1531965570.683 attitude.orientation.y 0.8963623046875
1531965570.683 attitude.orientation.z -0.427001953125
1531965571.244 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965571.244 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965571.244 temp.water.temperature.temperature_ 32.310001373291016
1531965571.244 temp.water.temperature.variance_ 0.0
1531965571.289 pressure.fluid_pressure_ 1023.5
1531965571.29 pressure.header_.stamp_.nanosec_ 0.0
1531965571.29 pressure.header_.stamp_.sec_ 0.0
1531965571.29 pressure.variance_ 0.0
1531965571.29 depth -0.027919829
1531965571.405 internal_pressure.fluid_pressure_ 270.8349914550781
1531965571.405 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965571.405 internal_pressure.header_.stamp_.sec_ 0.0
1531965571.405 internal_pressure.variance_ 0.0
1531965571.406 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965571.406 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965571.406 temp.internal.temperature.temperature_ 41.1875
1531965571.406 temp.internal.temperature.variance_ 0.0
1531965571.52 imuCallibration.accel 0.0
1531965571.52 imuCallibration.gyro 3.0
1531965571.52 imuCallibration.mag 3.0
1531965571.52 imuCallibration.system 3.0
1531965571.688 attitude.orientation.x 0.11114501953125
1531965571.688 attitude.calc.pitch -50.81926661716781
1531965571.688 attitude.calc.yaw -14.868730595784413
1531965571.688 attitude.calc.roll 178.45704969106282
1531965571.688 attitude.orientation.w -0.04345703125
1531965571.688 attitude.orientation.y 0.8963623046875
1531965571.688 attitude.orientation.z -0.427001953125
1531965572.276 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965572.276 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965572.276 temp.water.temperature.temperature_ 32.31999969482422
1531965572.276 temp.water.temperature.variance_ 0.0
1531965572.309 pressure.fluid_pressure_ 1026.0
1531965572.31 pressure.header_.stamp_.nanosec_ 0.0
1531965572.31 pressure.header_.stamp_.sec_ 0.0
1531965572.31 pressure.variance_ 0.0
1531965572.31 depth -0.0024269223
1531965572.428 internal_pressure.fluid_pressure_ 270.8525085449219
1531965572.428 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965572.428 internal_pressure.header_.stamp_.sec_ 0.0
1531965572.428 internal_pressure.variance_ 0.0
1531965572.429 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965572.429 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965572.429 temp.internal.temperature.temperature_ 41.25
1531965572.429 temp.internal.temperature.variance_ 0.0
1531965572.519 imuCallibration.accel 0.0
1531965572.519 imuCallibration.gyro 3.0
1531965572.519 imuCallibration.mag 3.0
1531965572.519 imuCallibration.system 3.0
1531965572.594 fuelgauge.status.average_current -1.065
1531965572.594 fuelgauge.status.battery_state.capacity_ nan
1531965572.594 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965572.594 fuelgauge.status.battery_state.current_ -0.8330000042915344
1531965572.594 fuelgauge.status.battery_state.design_capacity_ nan
1531965572.595 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965572.595 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965572.595 fuelgauge.status.battery_state.percentage_ 1.0
1531965572.595 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965572.595 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965572.595 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965572.595 fuelgauge.status.battery_state.voltage_ 12.02400016784668
1531965572.595 fuelgauge.status.battery_temperature 30.986849
1531965572.595 fuelgauge.status.average_power 6.47
1531965572.708 attitude.orientation.x 0.11114501953125
1531965572.709 attitude.calc.pitch -50.81926661716781
1531965572.709 attitude.calc.yaw -14.868730595784413
1531965572.709 attitude.calc.roll 178.45704969106282
1531965572.709 attitude.orientation.w -0.04345703125
1531965572.709 attitude.orientation.y 0.8963623046875
1531965572.709 attitude.orientation.z -0.427001953125
1531965573.32 pressure.fluid_pressure_ 1025.5999755859375
1531965573.32 pressure.header_.stamp_.nanosec_ 0.0
1531965573.32 pressure.header_.stamp_.sec_ 0.0
1531965573.32 pressure.variance_ 0.0
1531965573.32 depth -0.0065060407
1531965573.323 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965573.323 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965573.323 temp.water.temperature.temperature_ 32.29999923706055
1531965573.323 temp.water.temperature.variance_ 0.0
1531965573.455 internal_pressure.fluid_pressure_ 270.86749267578125
1531965573.455 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965573.455 internal_pressure.header_.stamp_.sec_ 0.0
1531965573.455 internal_pressure.variance_ 0.0
1531965573.456 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965573.456 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965573.456 temp.internal.temperature.temperature_ 41.25
1531965573.456 temp.internal.temperature.variance_ 0.0
1531965573.527 imuCallibration.accel 0.0
1531965573.527 imuCallibration.gyro 3.0
1531965573.528 imuCallibration.mag 3.0
1531965573.528 imuCallibration.system 3.0
1531965573.615 fuelgauge.status.average_current -1.049
1531965573.615 fuelgauge.status.battery_state.capacity_ nan
1531965573.615 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965573.615 fuelgauge.status.battery_state.current_ -0.824999988079071
1531965573.615 fuelgauge.status.battery_state.design_capacity_ nan
1531965573.615 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965573.615 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965573.615 fuelgauge.status.battery_state.percentage_ 1.0
1531965573.616 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965573.616 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965573.616 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965573.616 fuelgauge.status.battery_state.voltage_ 12.02400016784668
1531965573.616 fuelgauge.status.battery_temperature 30.99685
1531965573.616 fuelgauge.status.average_power 6.47
1531965573.712 attitude.orientation.x 0.11114501953125
1531965573.712 attitude.calc.pitch -50.81926661716781
1531965573.712 attitude.calc.yaw -14.868730595784413
1531965573.712 attitude.calc.roll 178.45704969106282
1531965573.712 attitude.orientation.w -0.04345703125
1531965573.712 attitude.orientation.y 0.8963623046875
1531965573.712 attitude.orientation.z -0.427001953125
1531965574.143 i2cstats.bus_failure_count 0.0
1531965574.143 i2cstats.hard_reset_count 1.0
1531965574.143 i2cstats.latch_failure_count 0.0
1531965574.143 i2cstats.limit_break_count 0.0
1531965574.143 i2cstats.recovery_count 0.0
1531965574.143 i2cstats.soft_reset_count 1.0
1531965574.321 pressure.fluid_pressure_ 1027.0
1531965574.321 pressure.header_.stamp_.nanosec_ 0.0
1531965574.321 pressure.header_.stamp_.sec_ 0.0
1531965574.321 pressure.variance_ 0.0
1531965574.321 depth 0.0077702254
1531965574.322 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965574.322 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965574.322 temp.water.temperature.temperature_ 32.279998779296875
1531965574.322 temp.water.temperature.variance_ 0.0
1531965574.485 internal_pressure.fluid_pressure_ 270.9075012207031
1531965574.485 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965574.485 internal_pressure.header_.stamp_.sec_ 0.0
1531965574.485 internal_pressure.variance_ 0.0
1531965574.489 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965574.489 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965574.489 temp.internal.temperature.temperature_ 41.3125
1531965574.489 temp.internal.temperature.variance_ 0.0
1531965574.519 imuCallibration.accel 0.0
1531965574.519 imuCallibration.gyro 3.0
1531965574.52 imuCallibration.mag 3.0
1531965574.52 imuCallibration.system 3.0
1531965574.72 attitude.orientation.x 0.11114501953125
1531965574.72 attitude.calc.pitch -50.81926661716781
1531965574.721 attitude.calc.yaw -14.868730595784413
1531965574.721 attitude.calc.roll 178.45704969106282
1531965574.721 attitude.orientation.w -0.04345703125
1531965574.721 attitude.orientation.y 0.8963623046875
1531965574.721 attitude.orientation.z -0.427001953125
1531965575.345 pressure.fluid_pressure_ 1027.5999755859375
